ini,end,wsize,mid_win,id
23928751,23938751,10000,23933751,3192
23936251,23946251,10000,23941251,3193
23943751,23953751,10000,23948751,3194
23951251,23961251,10000,23956251,3195
23958751,23968751,10000,23963751,3196
23966251,23976251,10000,23971251,3197
23973751,23983751,10000,23978751,3198
23981251,23991251,10000,23986251,3199
23988751,23998751,10000,23993751,3200
23996251,24006251,10000,24001251,3201
24003751,24013751,10000,24008751,3202
24011251,24021251,10000,24016251,3203
24018751,24028751,10000,24023751,3204
24026251,24036251,10000,24031251,3205
24033751,24043751,10000,24038751,3206
24041251,24051251,10000,24046251,3207
24048751,24058751,10000,24053751,3208
24056251,24066251,10000,24061251,3209
24063751,24073751,10000,24068751,3210
24071251,24081251,10000,24076251,3211
24078751,24088751,10000,24083751,3212
24086251,24096251,10000,24091251,3213
24093751,24103751,10000,24098751,3214
24101251,24111251,10000,24106251,3215
24108751,24118751,10000,24113751,3216
24116251,24126251,10000,24121251,3217
24123751,24133751,10000,24128751,3218
24131251,24141251,10000,24136251,3219
24138751,24148751,10000,24143751,3220
24146251,24156251,10000,24151251,3221
24153751,24163751,10000,24158751,3222
24161251,24171251,10000,24166251,3223
24168751,24178751,10000,24173751,3224
24176251,24186251,10000,24181251,3225
24183751,24193751,10000,24188751,3226
24191251,24201251,10000,24196251,3227
24198751,24208751,10000,24203751,3228
24206251,24216251,10000,24211251,3229
24213751,24223751,10000,24218751,3230
24221251,24231251,10000,24226251,3231
24228751,24238751,10000,24233751,3232
24236251,24246251,10000,24241251,3233
24243751,24253751,10000,24248751,3234
24251251,24261251,10000,24256251,3235
24258751,24268751,10000,24263751,3236
24266251,24276251,10000,24271251,3237
24273751,24283751,10000,24278751,3238
24281251,24291251,10000,24286251,3239
24288751,24298751,10000,24293751,3240
24296251,24306251,10000,24301251,3241
24303751,24313751,10000,24308751,3242
24311251,24321251,10000,24316251,3243
24318751,24328751,10000,24323751,3244
24326251,24336251,10000,24331251,3245
24333751,24343751,10000,24338751,3246
24341251,24351251,10000,24346251,3247
24348751,24358751,10000,24353751,3248
24356251,24366251,10000,24361251,3249
24363751,24373751,10000,24368751,3250
24371251,24381251,10000,24376251,3251
24378751,24388751,10000,24383751,3252
24386251,24396251,10000,24391251,3253
24393751,24403751,10000,24398751,3254
24401251,24411251,10000,24406251,3255
24408751,24418751,10000,24413751,3256
24416251,24426251,10000,24421251,3257
24423751,24433751,10000,24428751,3258
24431251,24441251,10000,24436251,3259
24438751,24448751,10000,24443751,3260
24446251,24456251,10000,24451251,3261
24453751,24463751,10000,24458751,3262
24461251,24471251,10000,24466251,3263
24468751,24478751,10000,24473751,3264
24476251,24486251,10000,24481251,3265
24483751,24493751,10000,24488751,3266
24491251,24501251,10000,24496251,3267
24498751,24508751,10000,24503751,3268
24506251,24516251,10000,24511251,3269
24513751,24523751,10000,24518751,3270
24521251,24531251,10000,24526251,3271
24528751,24538751,10000,24533751,3272
24536251,24546251,10000,24541251,3273
24543751,24553751,10000,24548751,3274
24551251,24561251,10000,24556251,3275
24558751,24568751,10000,24563751,3276
24566251,24576251,10000,24571251,3277
24573751,24583751,10000,24578751,3278
24581251,24591251,10000,24586251,3279
24588751,24598751,10000,24593751,3280
24596251,24606251,10000,24601251,3281
24603751,24613751,10000,24608751,3282
24611251,24621251,10000,24616251,3283
24618751,24628751,10000,24623751,3284
24626251,24636251,10000,24631251,3285
24633751,24643751,10000,24638751,3286
24641251,24651251,10000,24646251,3287
24648751,24658751,10000,24653751,3288
24656251,24666251,10000,24661251,3289
24663751,24673751,10000,24668751,3290
24671251,24681251,10000,24676251,3291
24678751,24688751,10000,24683751,3292
24686251,24696251,10000,24691251,3293
24693751,24703751,10000,24698751,3294
24701251,24711251,10000,24706251,3295
24708751,24718751,10000,24713751,3296
24716251,24726251,10000,24721251,3297
24723751,24733751,10000,24728751,3298
24731251,24741251,10000,24736251,3299
24738751,24748751,10000,24743751,3300
24746251,24756251,10000,24751251,3301
24753751,24763751,10000,24758751,3302
24761251,24771251,10000,24766251,3303
24768751,24778751,10000,24773751,3304
24776251,24786251,10000,24781251,3305
24783751,24793751,10000,24788751,3306
24791251,24801251,10000,24796251,3307
24798751,24808751,10000,24803751,3308
24806251,24816251,10000,24811251,3309
24813751,24823751,10000,24818751,3310
24821251,24831251,10000,24826251,3311
24828751,24838751,10000,24833751,3312
24836251,24846251,10000,24841251,3313
24843751,24853751,10000,24848751,3314
24851251,24861251,10000,24856251,3315
24858751,24868751,10000,24863751,3316
24866251,24876251,10000,24871251,3317
24873751,24883751,10000,24878751,3318
24881251,24891251,10000,24886251,3319
24888751,24898751,10000,24893751,3320
24896251,24906251,10000,24901251,3321
24903751,24913751,10000,24908751,3322
24911251,24921251,10000,24916251,3323
24918751,24928751,10000,24923751,3324
24926251,24936251,10000,24931251,3325
24933751,24943751,10000,24938751,3326
24941251,24951251,10000,24946251,3327
24948751,24958751,10000,24953751,3328
24956251,24966251,10000,24961251,3329
24963751,24973751,10000,24968751,3330
24971251,24981251,10000,24976251,3331
24978751,24988751,10000,24983751,3332
24986251,24996251,10000,24991251,3333
24993751,25003751,10000,24998751,3334
25001251,25011251,10000,25006251,3335
25008751,25018751,10000,25013751,3336
25016251,25026251,10000,25021251,3337
25023751,25033751,10000,25028751,3338
25031251,25041251,10000,25036251,3339
25038751,25048751,10000,25043751,3340
25046251,25056251,10000,25051251,3341
25053751,25063751,10000,25058751,3342
25061251,25071251,10000,25066251,3343
25068751,25078751,10000,25073751,3344
25076251,25086251,10000,25081251,3345
25083751,25093751,10000,25088751,3346
25091251,25101251,10000,25096251,3347
25098751,25108751,10000,25103751,3348
25106251,25116251,10000,25111251,3349
25113751,25123751,10000,25118751,3350
25121251,25131251,10000,25126251,3351
25128751,25138751,10000,25133751,3352
25136251,25146251,10000,25141251,3353
25143751,25153751,10000,25148751,3354
25151251,25161251,10000,25156251,3355
25158751,25168751,10000,25163751,3356
25166251,25176251,10000,25171251,3357
25173751,25183751,10000,25178751,3358
25181251,25191251,10000,25186251,3359
25188751,25198751,10000,25193751,3360
25196251,25206251,10000,25201251,3361
25203751,25213751,10000,25208751,3362
25211251,25221251,10000,25216251,3363
25218751,25228751,10000,25223751,3364
25226251,25236251,10000,25231251,3365
25233751,25243751,10000,25238751,3366
25241251,25251251,10000,25246251,3367
25248751,25258751,10000,25253751,3368
25256251,25266251,10000,25261251,3369
25263751,25273751,10000,25268751,3370
25271251,25281251,10000,25276251,3371
25278751,25288751,10000,25283751,3372
25286251,25296251,10000,25291251,3373
25293751,25303751,10000,25298751,3374
25301251,25311251,10000,25306251,3375
25308751,25318751,10000,25313751,3376
25316251,25326251,10000,25321251,3377
25323751,25333751,10000,25328751,3378
25331251,25341251,10000,25336251,3379
25338751,25348751,10000,25343751,3380
25346251,25356251,10000,25351251,3381
25353751,25363751,10000,25358751,3382
25361251,25371251,10000,25366251,3383
25368751,25378751,10000,25373751,3384
25376251,25386251,10000,25381251,3385
25383751,25393751,10000,25388751,3386
25391251,25401251,10000,25396251,3387
25398751,25408751,10000,25403751,3388
25406251,25416251,10000,25411251,3389
25413751,25423751,10000,25418751,3390
25421251,25431251,10000,25426251,3391
25428751,25438751,10000,25433751,3392
25436251,25446251,10000,25441251,3393
25443751,25453751,10000,25448751,3394
25451251,25461251,10000,25456251,3395
25458751,25468751,10000,25463751,3396
25466251,25476251,10000,25471251,3397
25473751,25483751,10000,25478751,3398
25481251,25491251,10000,25486251,3399
25488751,25498751,10000,25493751,3400
25496251,25506251,10000,25501251,3401
25503751,25513751,10000,25508751,3402
25511251,25521251,10000,25516251,3403
25518751,25528751,10000,25523751,3404
25526251,25536251,10000,25531251,3405
25533751,25543751,10000,25538751,3406
25541251,25551251,10000,25546251,3407
25548751,25558751,10000,25553751,3408
25556251,25566251,10000,25561251,3409
25563751,25573751,10000,25568751,3410
25571251,25581251,10000,25576251,3411
25578751,25588751,10000,25583751,3412
25586251,25596251,10000,25591251,3413
25593751,25603751,10000,25598751,3414
25601251,25611251,10000,25606251,3415
25608751,25618751,10000,25613751,3416
25616251,25626251,10000,25621251,3417
25623751,25633751,10000,25628751,3418
25631251,25641251,10000,25636251,3419
25638751,25648751,10000,25643751,3420
25646251,25656251,10000,25651251,3421
25653751,25663751,10000,25658751,3422
25661251,25671251,10000,25666251,3423
25668751,25678751,10000,25673751,3424
25676251,25686251,10000,25681251,3425
25683751,25693751,10000,25688751,3426
25691251,25701251,10000,25696251,3427
25698751,25708751,10000,25703751,3428
25706251,25716251,10000,25711251,3429
25713751,25723751,10000,25718751,3430
25721251,25731251,10000,25726251,3431
25728751,25738751,10000,25733751,3432
25736251,25746251,10000,25741251,3433
25743751,25753751,10000,25748751,3434
25751251,25761251,10000,25756251,3435
25758751,25768751,10000,25763751,3436
25766251,25776251,10000,25771251,3437
25773751,25783751,10000,25778751,3438
25781251,25791251,10000,25786251,3439
25788751,25798751,10000,25793751,3440
25796251,25806251,10000,25801251,3441
25803751,25813751,10000,25808751,3442
25811251,25821251,10000,25816251,3443
25818751,25828751,10000,25823751,3444
25826251,25836251,10000,25831251,3445
25833751,25843751,10000,25838751,3446
25841251,25851251,10000,25846251,3447
25848751,25858751,10000,25853751,3448
25856251,25866251,10000,25861251,3449
25863751,25873751,10000,25868751,3450
25871251,25881251,10000,25876251,3451
25878751,25888751,10000,25883751,3452
25886251,25896251,10000,25891251,3453
25893751,25903751,10000,25898751,3454
25901251,25911251,10000,25906251,3455
25908751,25918751,10000,25913751,3456
25916251,25926251,10000,25921251,3457
25923751,25933751,10000,25928751,3458
25931251,25941251,10000,25936251,3459
25938751,25948751,10000,25943751,3460
25946251,25956251,10000,25951251,3461
25953751,25963751,10000,25958751,3462
25961251,25971251,10000,25966251,3463
25968751,25978751,10000,25973751,3464
25976251,25986251,10000,25981251,3465
25983751,25993751,10000,25988751,3466
25991251,26001251,10000,25996251,3467
25998751,26008751,10000,26003751,3468
26006251,26016251,10000,26011251,3469
26013751,26023751,10000,26018751,3470
26021251,26031251,10000,26026251,3471
26028751,26038751,10000,26033751,3472
26036251,26046251,10000,26041251,3473
26043751,26053751,10000,26048751,3474
26051251,26061251,10000,26056251,3475
26058751,26068751,10000,26063751,3476
26066251,26076251,10000,26071251,3477
26073751,26083751,10000,26078751,3478
26081251,26091251,10000,26086251,3479
26088751,26098751,10000,26093751,3480
26096251,26106251,10000,26101251,3481
26103751,26113751,10000,26108751,3482
26111251,26121251,10000,26116251,3483
26118751,26128751,10000,26123751,3484
26126251,26136251,10000,26131251,3485
26133751,26143751,10000,26138751,3486
26141251,26151251,10000,26146251,3487
26148751,26158751,10000,26153751,3488
26156251,26166251,10000,26161251,3489
26163751,26173751,10000,26168751,3490
26171251,26181251,10000,26176251,3491
26178751,26188751,10000,26183751,3492
26186251,26196251,10000,26191251,3493
26193751,26203751,10000,26198751,3494
26201251,26211251,10000,26206251,3495
26208751,26218751,10000,26213751,3496
26216251,26226251,10000,26221251,3497
26223751,26233751,10000,26228751,3498
26231251,26241251,10000,26236251,3499
26238751,26248751,10000,26243751,3500
26246251,26256251,10000,26251251,3501
26253751,26263751,10000,26258751,3502
26261251,26271251,10000,26266251,3503
26268751,26278751,10000,26273751,3504
26276251,26286251,10000,26281251,3505
26283751,26293751,10000,26288751,3506
26291251,26301251,10000,26296251,3507
26298751,26308751,10000,26303751,3508
26306251,26316251,10000,26311251,3509
26313751,26323751,10000,26318751,3510
26321251,26331251,10000,26326251,3511
26328751,26338751,10000,26333751,3512
26336251,26346251,10000,26341251,3513
26343751,26353751,10000,26348751,3514
26351251,26361251,10000,26356251,3515
26358751,26368751,10000,26363751,3516
26366251,26376251,10000,26371251,3517
26373751,26383751,10000,26378751,3518
26381251,26391251,10000,26386251,3519
26388751,26398751,10000,26393751,3520
26396251,26406251,10000,26401251,3521
26403751,26413751,10000,26408751,3522
26411251,26421251,10000,26416251,3523
26418751,26428751,10000,26423751,3524
26426251,26436251,10000,26431251,3525
26433751,26443751,10000,26438751,3526
26441251,26451251,10000,26446251,3527
26448751,26458751,10000,26453751,3528
26456251,26466251,10000,26461251,3529
26463751,26473751,10000,26468751,3530
26471251,26481251,10000,26476251,3531
26478751,26488751,10000,26483751,3532
26486251,26496251,10000,26491251,3533
26493751,26503751,10000,26498751,3534
26501251,26511251,10000,26506251,3535
26508751,26518751,10000,26513751,3536
26516251,26526251,10000,26521251,3537
26523751,26533751,10000,26528751,3538
26531251,26541251,10000,26536251,3539
26538751,26548751,10000,26543751,3540
26546251,26556251,10000,26551251,3541
26553751,26563751,10000,26558751,3542
26561251,26571251,10000,26566251,3543
26568751,26578751,10000,26573751,3544
26576251,26586251,10000,26581251,3545
26583751,26593751,10000,26588751,3546
26591251,26601251,10000,26596251,3547
26598751,26608751,10000,26603751,3548
26606251,26616251,10000,26611251,3549
26613751,26623751,10000,26618751,3550
26621251,26631251,10000,26626251,3551
26628751,26638751,10000,26633751,3552
26636251,26646251,10000,26641251,3553
26643751,26653751,10000,26648751,3554
26651251,26661251,10000,26656251,3555
26658751,26668751,10000,26663751,3556
26666251,26676251,10000,26671251,3557
26673751,26683751,10000,26678751,3558
26681251,26691251,10000,26686251,3559
26688751,26698751,10000,26693751,3560
26696251,26706251,10000,26701251,3561
26703751,26713751,10000,26708751,3562
26711251,26721251,10000,26716251,3563
26718751,26728751,10000,26723751,3564
26726251,26736251,10000,26731251,3565
26733751,26743751,10000,26738751,3566
26741251,26751251,10000,26746251,3567
26748751,26758751,10000,26753751,3568
26756251,26766251,10000,26761251,3569
26763751,26773751,10000,26768751,3570
26771251,26781251,10000,26776251,3571
26778751,26788751,10000,26783751,3572
26786251,26796251,10000,26791251,3573
26793751,26803751,10000,26798751,3574
26801251,26811251,10000,26806251,3575
26808751,26818751,10000,26813751,3576
26816251,26826251,10000,26821251,3577
26823751,26833751,10000,26828751,3578
26831251,26841251,10000,26836251,3579
26838751,26848751,10000,26843751,3580
26846251,26856251,10000,26851251,3581
26853751,26863751,10000,26858751,3582
26861251,26871251,10000,26866251,3583
26868751,26878751,10000,26873751,3584
26876251,26886251,10000,26881251,3585
26883751,26893751,10000,26888751,3586
26891251,26901251,10000,26896251,3587
26898751,26908751,10000,26903751,3588
26906251,26916251,10000,26911251,3589
26913751,26923751,10000,26918751,3590
26921251,26931251,10000,26926251,3591
26928751,26938751,10000,26933751,3592
26936251,26946251,10000,26941251,3593
26943751,26953751,10000,26948751,3594
26951251,26961251,10000,26956251,3595
26958751,26968751,10000,26963751,3596
26966251,26976251,10000,26971251,3597
26973751,26983751,10000,26978751,3598
26981251,26991251,10000,26986251,3599
26988751,26998751,10000,26993751,3600
